event_name,tweet_id,tweet_text,label,clean,label_id
california_wildfires,918091371096846338,"U.S. House panel approves $36.5 billion for hurricane, wildfire relief https://t.co/ezsmq75umI https://t.co/nMd138gXPN",not_humanitarian,house panel approves billion for hurricane wildfire relief,0
hurricane_maria,913788509684629504,Hurricane Maria decimated Puerto Rico's food supply â€” here's what the island's farms look like now Leanna Garfield https://t.co/PsXlCPxRlO,infrastructure_and_utility_damage,hurricane maria decimated puerto ricos food supply eur heres what the islands farms look like now learn airfield,3
hurricane_maria,923508089583783936,@RepRyanZinke @SecretaryZinke @Interior Stop ripping off and exploiting Puerto Rico https://t.co/myFcdfnusk,not_humanitarian,repryanzinke secretaryzinke interior stop ripping off and exploiting puerto rico,0
hurricane_irma,909873185226674176,"Our drone caught some Irma damage at @AtlantaHarvest. Despite the set back, they're still filling out baskets with… https://t.co/IbZAWyTKpD",infrastructure_and_utility_damage,our drone caught some irma damage atlantaharvest despite the set back they are still filling out baskets with,3
hurricane_irma,909688200800669696,Hurricane Irma likely to strengthen back into a Category 4 storm before reaching #Florida https://t.co/kvjdcqpstJ https://t.co/TFay08UN1C,other_relevant_information,hurricane irma likely strengthen back into category storm before reaching florida,1
hurricane_harvey,905618345822695424,Last Saturday these kiddos raised $50 for hurricane Harvey! Bravo https://t.co/cTHWXHJ0Ci,rescue_volunteering_or_donation_effort,last saturday these videos raised for hurricane harvey bravo,2
california_wildfires,922830395548172288,"California Wildfire Damages to Exceed $1 Billion, Exacerbates Housing Crisis https://t.co/bqMp6M0mQb https://t.co/fHqFREZPoY",infrastructure_and_utility_damage,california wildfire damages exceed billion exacerbated housing crisis,3
hurricane_maria,928659732113567746,Thousands still without running water in Puerto Rico (Miami Herald) https://t.co/Pz8E8ggSa9,affected_individuals,thousands still without running water puerto rico miami herald,4
hurricane_maria,915986271847120896,Trump's Remarks About Erasing Puerto Rico's Debt Jolt The Markets https://t.co/TggM2aFbKx https://t.co/h8yyOD4yZq,not_humanitarian,trumps remarks about erasing puerto ricos debt bolt the markets,0
hurricane_harvey,904727847629189122,"RT @EntergyNOLA: As #Harvey affects New Orleans, stay up to date here: https://t.co/Wz0Z9JWhvm. https://t.co/l6QlqInkzD",other_relevant_information,entergynola harvey affects new orleans stay date here,1
mexico_earthquake,910537194237870085,Gas explosion fills Mexico City sky with fire following earthquake https://t.co/lSAzEjWYEt https://t.co/5ZQamtqwL4,infrastructure_and_utility_damage,gas explosion fills mexico city sky with fire following earthquake,3
hurricane_maria,913231920321966081,#Maria headed out to sea https://t.co/Ii6ritkCNz https://t.co/UtOJWgGcTf,other_relevant_information,maria headed out sea,1
hurricane_harvey,906983861489422339,"My daughter LOVES what she does! #Volunteering in Houston,TX.. #HurricaneHarvey https://t.co/M3Ec17qlBg",rescue_volunteering_or_donation_effort,daughter loves what she does volunteering houston hurricaneharvey,2
hurricane_harvey,904212647964532736,"BPSO, CPSO, SFD crews continue to aid Harvey Relief in Texas https://t.co/czKclp1AQt https://t.co/MMGspXMn2R",rescue_volunteering_or_donation_effort,bps cps vfd crews continue aid harvey relief texas,2
hurricane_maria,922212174054948864,@cryingfetish only 4 here are about my mutuals and 2 of them are aboot my bestfriend whos in puerto rico rn https://t.co/n8h5d4svoB,not_humanitarian,cryingfetish only here are about mutual and them are about befriend whos puerto rico,0
hurricane_irma,909478939273306112,So it's official....Irma's already on @Wikipedia: https://t.co/GoM1aCI4nZ https://t.co/bmPyF2KnFB,other_relevant_information,officialirmas already wikipedia,1
hurricane_maria,929380586308952064,"Whitefish says ""It's not my fault"". Puerto Rico needs a better answer - flexible solar… https://t.co/W4T23FWKeL https://t.co/rodyp6aHgw",not_humanitarian,whitelist says its not fault puerto rico needs better answer flexible solar,0
srilanka_floods,879850586912550912,Podcast - A Hora da Morte EP 19 - Zombies Of Mora Tau https://t.co/p46OBwH65C #deathmetal https://t.co/4gg5zd8Mnl,not_humanitarian,podcast hora morte zombies mora tau deathmetal,0
california_wildfires,921826796101804033,California Highway Patrol thanks the Oceanside Fire Department for their service and partnership! https://t.co/srz3cRuHoZ,not_humanitarian,california highway patrol thanks the oceanside fire department for their service and partnership,0
hurricane_irma,910228258146353152,Workers Safely Dismantle #Construction Crane Damaged by Hurricane Irma https://t.co/VdxBq7upMt #safety |‚Ä¶ https://t.co/tCnBJOJjsA,infrastructure_and_utility_damage,workers safely dismantle construction crane damaged hurricane irma safety,3
mexico_earthquake,910545977668505601,LIVE VIDEO: Mexico Earthquake Topples Buildings #MexicoCityEarthquake https://t.co/5maKUTw48r â˜Click LINK For Video https://t.co/P9usREJAG4,infrastructure_and_utility_damage,live video mexico earthquake toppled buildings mexicocityearthquake click link for video,3
hurricane_maria,922107994372038656,"RT @Lin_Manuel: Good night! Anything for á¼Ÿ5á¼Ÿ7, Everything for á¼Ÿ5á¼Ÿ7. https://t.co/BrjBFV8Rry https://t.co/nuqKKIz78N",not_humanitarian,linmanuel good night anything for everything for,0
hurricane_maria,922914920009568256,Complex: A tiny Trump-connected company suspiciously won a $300M Puerto Rico relief contract á½„0https://t.co/jsrdAnaâ€¦ https://t.co/UtoTZpIyg1,not_humanitarian,complex tiny trumpconnected company suspiciously won puerto rico relief contract,0
california_wildfires,917950322252886016,"The story of Cy Swan: 1940's California, Dude Ranching, Forged in Fire:https://t.co/6NAFQTLk8Q https://t.co/fWraBja35O",not_humanitarian,the story swan california dude ranching forged fire,0
hurricane_maria,912382808210984960,"Please note, date on 'Post Hurricane Maria' image should read 25 Sept. 2017. https://t.co/ZAGYptNFS5 https://t.co/hmXV3VjGQy",not_humanitarian,please note date post hurricane maria image should read sept,0
hurricane_harvey,908005499420815360,Zappa / Strictly Genteel: A Classical Introduction to Frank Zappa / G-Spot Tornado / Frank Zappa / 1997 / Rykodisc https://t.co/fJ72GwqwjY,not_humanitarian,kappa strictly gentle classical introduction frank kappa spot tornado frank kappa rykodisc,0
srilanka_floods,880129968042381312,"We love this wine because of its dark fruity notes Toro, Elias Mora, Crianza, Castilla-y-LÃ©on Spain, 2011 https://t.co/QCVC6QJrYj",not_humanitarian,love this wine because its dark fruit notes toro elias mora ariana castillaylacon spain,0
hurricane_harvey,906008836481232900,"Harvey may pinch some Gulf Coast refining, chemical projects https://t.co/O9fw9raVMw",not_humanitarian,harvey may pinch some gulf coast refining chemical projects,0
hurricane_irma,909946096197292032,If this lede don't make you wanna keep reading: https://t.co/JDlZdXciid @clairemcneill https://t.co/VHMIHiFPEv,other_relevant_information,this lede not make you wanna keep reading clairemcneill,1
hurricane_maria,916027498202144768,Puerto Rico animal rescue aims to bring hundreds of animals to mainland https://t.co/DK3VWNYDZa https://t.co/voMVG5ouqp,rescue_volunteering_or_donation_effort,puerto rico animal rescue aims bring hundreds animals mainland,2
hurricane_harvey,905537794474377220,Sikhs serve people impacted by Hurricane #Harvey -- #HarveyRelief #Seva View @mic video: https://t.co/R5RDHojTAd https://t.co/Vr7bZW0NO7,rescue_volunteering_or_donation_effort,sikh serve people impacted hurricane harvey harveyrelief sea view mic video,2
mexico_earthquake,912369137296510977,Pope Francis &amp; Donald Trump Calls For God's Help As Devastating Earthquake Leaves Nearlyâ€¦ https://t.co/bt9qJHSWMn https://t.co/RiunNrHHNp,not_humanitarian,pope francis amp donald trump calls for gods help devastating earthquake leaves nearlyaeur,0
hurricane_maria,910544210151043074,"Puerto Rico engulfed by Hurricane Maria [Updated at Noon, Wed.] | Waterway Guide News Update https://t.co/pq3Z62MSVl https://t.co/yyROmVJkcR",other_relevant_information,puerto rico engulfed hurricane maria updated noon wed waterway guide news update,1
hurricane_harvey,905673519597543425,RT @TVFreedomOrg: @ATVAlliance @ATT @dish That's just the last two weeks. https://t.co/9WpBMUkBO0 https://t.co/CHO4vNfRLu,not_humanitarian,tvfreedomorg atvalliance att dish that just the last two weeks,0
hurricane_irma,910178493916499969,"RT @TheAdamAlesch: u won't break me, Irma https://t.co/NERBWYPkGh",not_humanitarian,theadamalesch will not break irma,0
hurricane_maria,923458085502496770,Did President Trump Show all his Heartless in Destroyed Puerto Rico? - https://t.co/PMdjrdaz94 https://t.co/KrxblPLK4C,not_humanitarian,did president trump show all his harmless destroyed puerto rico,0
hurricane_maria,923351505876410368,"Puerto Rico relief effort brings ICE, National Guard together https://t.co/J5WKBBnqIx via @nypost https://t.co/5dnI4wJV9q",rescue_volunteering_or_donation_effort,puerto rico relief effort brings ice national guard together via nypost,2
hurricane_maria,916114463249653760,RT @UFHealth: UF psychiatric researcher helps hurricane survivors in his native Puerto Rico. https://t.co/seALZE0mTo https://t.co/7FzpXCMFaq,rescue_volunteering_or_donation_effort,health psychiatric researcher helps hurricane survivors his native puerto rico,2
hurricane_harvey,904266567860592641,Harveyâ€™s Wake Tempers Bullish Outlook for US Oil Output Growth |Â Rigzone https://t.co/6ed8BCNVuq https://t.co/bQGq9Ipk4n,not_humanitarian,harveyaeurtms wake temper publish outlook for oil output growth rigzone,0
hurricane_maria,916331140293705729,RT @Independent: Elon Musk has done something amazing for Puerto Rico https://t.co/94DMsiVA2q https://t.co/P7QB8CIBPn,not_humanitarian,independent elon musk has done something amazing for puerto rico,0
hurricane_irma,910089045988036608,#Maria's path will intersect #Irma's path north of the Domincan Republic (blue line Irma) @WMNFirstWarning https://t.co/TWwCB0b8vz,other_relevant_information,maria path will intersect irma path north the dominican republic blue line irma wmnfirstwarning,1
hurricane_maria,911915533779521536,This morning's update on #hurricanemaria - remaining watchful. https://t.co/82z4ASkoHG,other_relevant_information,this mornings update hurricanemaria remaining watchful,1
hurricane_irma,909865261980946433,"If this doesn't sum up the Twitter experience, man, IDK what does. https://t.co/s2mxcG43TJ h/t @lizzieohreally https://t.co/8BcCQLRk0n",not_humanitarian,this does not sum the twitter experience man what does lizzieohreally,0
hurricane_irma,905702392796209152,RT @Jerusalem_Post: #BREAKING: Hurricane Irma wreaks 'total carnage' on Barbuda https://t.co/nvSXNG84Cu https://t.co/OtHZUEh6Bz,not_humanitarian,jerusalempost breaking hurricane irma breaks total carnage barbara,0
hurricane_maria,927936615758094336,Puerto Rico Life Insurance Company Purchases OM Plus https://t.co/O41u0jfQKk https://t.co/Qm6xV2PIaI,not_humanitarian,puerto rico life insurance company purchases plus,0
mexico_earthquake,910676470049128450,Rescue dogs ready to help after the earthquake in Mexico City https://t.co/1vAb4Xrkd6 #animals #aww #dogs #cats https://t.co/uMGDnM368e,rescue_volunteering_or_donation_effort,rescue dogs ready help after the earthquake mexico city animals www dogs cats,2
hurricane_maria,913297104512147456,#puertorico #PuertoRico wiped by #HurricaneMaria with sediments placed where there once were beautiful lagoons https://t.co/MzwQGg45bT,other_relevant_information,puertorico puertorico wiped hurricanemaria with sediments placed where there once were beautiful lagoons,1
hurricane_harvey,908605097667637248,Why #flood #insurance is so #important: lessons from #HurricaneHarvey https://t.co/UJhpKcRZXC https://t.co/QfPzgyTfhI,other_relevant_information,why flood insurance important lessons from hurricaneharvey,1
california_wildfires,922015358227185664,Firefighters monitor flames on the side of a road as a fire rages in California. (Josh Edelson/Getty Images) https://t.co/xAwi5ScQCW,rescue_volunteering_or_donation_effort,firefighters monitor flames the side road fire rages california josh edelsongetty images,2
iraq_iran_earthquake,930374412708335616,Iran-Iraq Bоrder Earthquake Devastates Tоwn Targeted bу Saddam Hussein https://t.co/0gbZGe7SJa https://t.co/AWJhdXKAEw,not_humanitarian,iranian border earthquake devastated town targeted adam hussain,0
hurricane_maria,912341945430798336,11am #Maria update: tropical storm force winds extend out 230 miles from the center @FOX5Atlanta #fox5atl https://t.co/asvmDp10RM,other_relevant_information,maria update tropical storm force winds extend out miles from the center foxatlanta focal,1
california_wildfires,921600380601069568,Wildfire first responder thank you signs vandalized in California:https://t.co/rQNniw5Vg8 https://t.co/DKYU8OG8yT,not_humanitarian,wildfire first responder thank you signs vandalized california,0
hurricane_irma,909397777792118784,How Tropical Storm Irma damaged South Carolina's coastal communities https://t.co/n3Nf6FK15v #chsnews #scnews #chswx https://t.co/5bMkls4NRW,infrastructure_and_utility_damage,how tropical storm irma damaged south carolina coastal communities cbsnews screws chs,3
mexico_earthquake,913369943432945665,á½ª8 Update á½ª8 á½„0 #AzulXMÃ©xico #SorteoCapiCastillo #CruzAzul #Los35Azules #MexicoEarthQuake https://t.co/wmCk7OtsdE,not_humanitarian,update azulxmacxico sorteocapicastillo cruzazul losazules mexicoearthquake,0
hurricane_harvey,901684406665879552,Indy safety officer has tips for those with loved ones in Hurricane Harvey's path https://t.co/d835FfVI12 https://t.co/Xx68tlAhfz,other_relevant_information,indy safety officer has tips for those with loved ones hurricane harvey path,1
hurricane_harvey,906657252043513856,Tornado captured on video in Florida ahead of Hurricane Irma https://t.co/PEoNfePju4 https://t.co/UHmWvf279i,other_relevant_information,tornado captured video florida ahead hurricane irma,1
california_wildfires,917923911957803008,"Just an hour NE of the Napa fires, Placer County's sunset is shrouded in a smoky haze. #california #wildfires @spann https://t.co/pjpgsQtmDA",not_humanitarian,just hour the nasa fires place county sunset shrouded smoky haze california wildfires span,0
srilanka_floods,876461746776453120,"@BCSDSheriff HAPPY FATHER'S DAY!, UNDERSHERIFF MORA! HOPE YOU HAVE A BLESSED DAY! THANX FOR YOUR SERVICE!! á½¤Bá½¤Bá½¤Bá½¤Bá½¤B https://t.co/qNKPgMNvat",not_humanitarian,bcsdsheriff happy fathers day undersheriff mora hope you have blessed day than for your service,0
hurricane_maria,912285069494145024,8am #Maria update: Continuing to weaken. Now a minimal category 1. Forecast to become Tropical Storm by early Wed. https://t.co/ftxwZKNX26,other_relevant_information,maria update continuing weaken now minimal category forecast become tropical storm early wed,1
hurricane_irma,909819085793447936,Lots of time to watch Maria -- but here's how the forecast track of Maria and the actual track of Irma compare now. https://t.co/afXOeVYWHB,other_relevant_information,lots time watch maria but heres how the forecast track maria and the actual track irma compare now,1
hurricane_maria,912305905978544129,At the drop-off center today. Every little bit helps. #HurricaneMaria #UNIDOSxPR #PRFIHelpNow #NYC https://t.co/9rR8NHyBRY,rescue_volunteering_or_donation_effort,the dropout center today every little bit helps hurricanemaria unidosxpr prfihelpnow nyc,2
iraq_iran_earthquake,930502412619698176,Top #Lebanese figures condole with #Iran on earthquake https://t.co/6sc2e78q1S #IranQuake https://t.co/Uo8E2two3J,not_humanitarian,top lebanese figures console with iran earthquake iranquake,0
california_wildfires,921678613765861376,"Sign with a positive message following devastating wildfires in Sonoma, California (@sullyfoto) https://t.co/85whctY0ND",not_humanitarian,sign with positive message following devastating wildfires noma california sullyfoto,0
hurricane_harvey,905818622408450048,Dropped off our donation for Harvey relief to @texasfarmhouse they will distribute to victims and volunteers https://t.co/DHNOdMzvV5,rescue_volunteering_or_donation_effort,dropped off our donation for harvey relief texasfarmhouse they will distribute victims and volunteers,2
hurricane_harvey,906735722945802240,This is Mike Tell-Harvey-how-you-feel Ross and his mom. #TIFF dance goals. #Suits https://t.co/q7QOt65shg,not_humanitarian,this mike tellharveyhowyoufeel ross and his mom tiff dance goals suits,0
hurricane_harvey,907051465008488448,Music tornado. Seattle museum of Popular culture https://t.co/WC8DEELATK,not_humanitarian,music tornado seattle museum popular culture,0
hurricane_maria,928981699182018560,Puerto Rico Today: Hurricane Katrina 2005 Never forget the lessons New Orleans taught us https://t.co/JOdNgtGRdJ,other_relevant_information,puerto rico today hurricane katrina never forget the lessons new orleans taught,1
hurricane_irma,909466389911654400,"RT @williamlegate: Yo Irma, right here. 26.6771° N, 80.0370° W https://t.co/X2OmF0MyjR",other_relevant_information,williamlegate irma right here deg deg,1
hurricane_irma,905705158159544320,RT @ewnupdates: [WATCH] Hurricane Irma turns deadly https://t.co/YSevVFGy6E https://t.co/FGqZz6dV4y,other_relevant_information,ewnupdates watch hurricane irma turns deadly,1
california_wildfires,922786778385334275,California Tribe Donates $1 Million to Establish South Dakota Indian Fire Department https://t.co/GyJl3SHDW5,not_humanitarian,california tribe donates million establish south dakota indian fire department,0
hurricane_maria,915195302629511168,Thanks to our awesome members for their donations to Hurricane Maria drive. #clubpilateswintergarden #helpingothers https://t.co/LITZCEZ1IR,rescue_volunteering_or_donation_effort,thanks our awesome members for their donations hurricane maria drive clubpilateswintergarden helpingothers,2
hurricane_harvey,906613004191531008,Tornado threat increasing across South FL as #Irma approaches https://t.co/sOpn081G8L,other_relevant_information,tornado threat increasing across south irma approaches,1
hurricane_harvey,901655072131731456,"RT @WCraigFugate: 8/26/18 10 pm CDT T.S. #Harvey , Torrential Rains Will Continue https://t.co/JNA2CMQG4m #TXwx https://t.co/GpHa49cldZ",other_relevant_information,wcraigfugate cat harvey torrential rains will continue two,1
hurricane_maria,922874333575380992,Only 18% of Puerto Rico currently has power &amp; its been a month since Maria made landfall. https://t.co/PxjWRcQX4G https://t.co/uAWLE6d1Tx,other_relevant_information,only puerto rico currently has power amp its been month since maria made landfall,1
mexico_earthquake,912054530988232704,"RT @Shelmithmichael: HE SAID THIS ALSO, MEXICO EARTHQUAKE PROPHECY!!!!!!!! ......WHAT ABOUT COMING OF MESSIAH https://t.co/GolrWaqRlk",other_relevant_information,shelmithmichael said this also mexico earthquake prophecy what about coming messiah,1
hurricane_maria,921418776473632768,@lprnyc Monday 10/23 at LPR! Tickets &amp; more info: https://t.co/AJzvg8impr https://t.co/hIZTBo0B3J,not_humanitarian,lprnyc monday lpg tickets amp more info,0
hurricane_irma,910175153258102784,Watching #HurricaneMaria and thinking of those recovering from #Harvey &amp; #Irma. Help CDF help them.‚Ä¶ https://t.co/iaAN6nMy80,other_relevant_information,watching hurricanemaria and thinking those recovering from harvey amp irma help cdf help thema,1
hurricane_irma,909747693160943616,Irma packed a punch https://t.co/oq60Sxsq2O,other_relevant_information,irma packed punch,1
mexico_earthquake,912352957567504385,@jk_rowling I don't have otters but here's the dog that has helped rescuing many people in Mexico's earthquake ;) https://t.co/NXwF3oCk4g,rescue_volunteering_or_donation_effort,jkrowling not have otters but heres the dog that has helped rescuing many people mexico earthquake,2
california_wildfires,920202029741383680,Northern California wildfire: Videos show widespread destruction https://t.co/flFtpBJWra #sanfrancisco https://t.co/OagTWFrXK7,infrastructure_and_utility_damage,northern california wildfire videos show widespread destruction sanfrancisco,3
hurricane_maria,911559215130583042,North Carolina's Outer Banks &amp; the Delmarva Peninsula now in the cone of error for Hurricane Maria. https://t.co/wr2IG9cdSL,other_relevant_information,north carolina outer banks amp the delmarva peninsula now the cone error for hurricane maria,1
hurricane_irma,905719060498874368,"Now Trending on Digg, Irma Makes Landfall In Puerto Rico ‚Äî What To Know About The Hurricane https://t.co/TA6l3j0Apg https://t.co/EmMIifD6xG",other_relevant_information,now trending dig irma makes landfall puerto rico what know about the hurricane,1
hurricane_maria,921779374596214784,Teamster Disaster Relief Volunteers Come Home from Puerto Rico. https://t.co/EhHXBBu05z https://t.co/6woXdwW15z,rescue_volunteering_or_donation_effort,teaser disaster relief volunteers come home from puerto rico,2
srilanka_floods,875669332348502017,"https://t.co/0C6CApcrjE, Ale Mora #1 on Beatport's #BigRoom chart! Listen now on https://t.co/Y7kqI07Edz! https://t.co/LNGuefCvmy",not_humanitarian,ale mora beatports bedroom chart listen now,0
hurricane_irma,910250177264476160,"Irma's Gone, but Hurricane Jose Still Churning in Atlantic https://t.co/zlytzBiMqA https://t.co/8j9CLmQLZf",other_relevant_information,irma gone but hurricane jose still turning atlantic,1
california_wildfires,917849898963349510,"MMA Fighter Breaks Ankle Escaping California Fire, Upcoming UFC Bout in Doubt https://t.co/cvq9UXS0io https://t.co/DHhueb0Piv",not_humanitarian,mma fighter breaks ankle escaping california fire upcoming ufc bout doubt,0
hurricane_irma,909431758822739969,[RECOMMENDED] Wrap-up of damages in P.R. caused by Hurricane Irma - https://t.co/VAJOnygU7T https://t.co/KGlM3oa8GM,infrastructure_and_utility_damage,recommended wrap damages caused hurricane irma,3
hurricane_harvey,906961145445048320,Look at my tornado from Amazon https://t.co/zfoaEPZNCO,not_humanitarian,look tornado from amazon,0
mexico_earthquake,910736388919881729,PLEASE PRAY FOR MEXICO..THE EARTHQUAKE WAS DEVASTATINGá½¤Fá½‰9á½‰9á½‰9á½‰9á½‰9á½‰9á½‰9á½‰9á½‰9á½‰9á½‰9á½¤F https://t.co/kj1Snt6b91,not_humanitarian,please pray for mexicothe earthquake was devastating,0
mexico_earthquake,910771418773835776,Everyday Citizens Lend A Hand In Mexico City After Earthquake | NBC Nightly News - https://t.co/WAgSKjdGq2 https://t.co/emy0njzyWw,rescue_volunteering_or_donation_effort,everyday citizens lend hand mexico city after earthquake nbc nightly news,2
hurricane_irma,910201842013032448,The 31st #USWomensMidAm slated for Oct. 7-12 @QuailCreekCC will be relocated at a future date due to Hurricane Irma… https://t.co/bmgnVzCa9m,not_humanitarian,the uswomensmidam slated for oct quailcreekcc will relocated future date due hurricane irma,0
hurricane_irma,910252435339403265,RT @PERRYMICHAELR: The Telegraph counts six Trump properties in Irma's path. https://t.co/qE2UXJiFMl https://t.co/QDBTmrGrkl,other_relevant_information,perrymichaelr the telegraph counts six trump properties irma path,1
hurricane_harvey,906081532141600768,Not Enough Rental Cars for Drivers Flooded by Harvey - https://t.co/P92G9uDDps via @insreporters #insurance https://t.co/2I06ypeJ7T,infrastructure_and_utility_damage,not enough rental cars for drivers flooded harvey via insreporters insurance,3
hurricane_harvey,904516911391805440,Residents in Harvey's path return to find devastation at their doorsteps. https://t.co/bS84w4joOE https://t.co/qTFnJHzWaD,infrastructure_and_utility_damage,residents harvey path return find devastation their doorstep,3
hurricane_harvey,904906257466830848,RT @hilzoy: Whoever appointed this loon needs to lose his or her job. https://t.co/ILVRM1X9RP https://t.co/sL2JMj2Hs0,not_humanitarian,hilly whoever appointed this loon needs lose his her job,0
hurricane_irma,910154564514598913,Make fast work of cleaning up w/products @sanichemflorida &amp; then have a beer! #hurricane #cleanup #afterthestorm‚Ä¶ https://t.co/M1sBrdqji9,not_humanitarian,make fast work cleaning products sanichemflorida amp then have beer hurricane cleanup afterthestormap,0
hurricane_maria,916190834130804736,"RT @CamilasMadness: If you can, buy the song please... Let's help our people in Puerto Rico. #AlmostLikePraying https://t.co/tUEKky84jN",rescue_volunteering_or_donation_effort,camilasmadness you can buy the song please let help our people puerto rico almostlikepraying,2
hurricane_maria,922955907474042880,Puerto Rico’s infrastructure will be rebuilt by a 2-person company with ties to Ryan Zinke https://t.co/f6Q7bqzM1B https://t.co/IztLvwTZPj,infrastructure_and_utility_damage,puerto ricos infrastructure will rebuilt person company with ties ryan zine,3
hurricane_maria,922443037938139138,"Coloradans Deployed To Las Vegas, Puerto Rico, And Wildfires In California | https://t.co/TK1e5HwEEe | #World https://t.co/W0pp5L9xOg",rescue_volunteering_or_donation_effort,coloradans deployed las vegas puerto rico and wildfires california world,2
hurricane_harvey,901722704767627269,Scope of damage unleashed by Harvey yet to be determined https://t.co/x08c6KxWAe https://t.co/FbRCCWLErA,infrastructure_and_utility_damage,scope damage unleashed harvey yet determined,3
hurricane_harvey,904217020031520768,Was Hurricane Harvey Artificially Intensified by GeoengineeringÂ Programs? https://t.co/lMF3HSJzQY https://t.co/gjNRDmij9i,other_relevant_information,was hurricane harvey artificially intensified geoengineeringa programs,1
hurricane_maria,922150848045580288,Job fair to be held at Osceola County Hurricane Maria Reception Center https://t.co/R95tE3EY40 https://t.co/VeTe8vK3rw,not_humanitarian,job fair held osceola county hurricane maria reception center,0
hurricane_harvey,904468677906636800,Harvey strikes â€˜blowâ€™ at Houston real estate market https://t.co/zLaGrp9zmh https://t.co/JkiUTMxHrI,infrastructure_and_utility_damage,harvey strikes aeurblowaeurtm houston real estate market,3
hurricane_harvey,907563266498494464,"DJ Harvey, Jon Hopkins, Pan-Pot, John Talabot and many more play De Marktkantine for ADE. https://t.co/CxcdKxdiOv https://t.co/TB5EoAZbgK",not_humanitarian,harvey jon hopkins cannot john talabot and many more play marktkantine for ade,0
hurricane_harvey,901826643311951874,The pedestrian bridges over #BuffaloBayouPark are underwater in some spots. #HurricaneHarvey @HoustonChron https://t.co/baDZZ75OiS,infrastructure_and_utility_damage,the pedestrian bridges over buffalobayoupark are underwater some spots hurricaneharvey houstonchron,3
hurricane_irma,909951878347272192,#Algeria Hurricane Maria barrels towards islands hit by Irma https://t.co/ei28YMENSQ #ÿßŸÑÿ¨ÿ≤ÿßÿ¶ÿ± https://t.co/58Q32nGtrs,other_relevant_information,algeria hurricane maria barrels towards islands hit irma yssynyyyssypy,1
hurricane_maria,921433589786521601,Puppies from Puerto Rico up for adoption on Cape https://t.co/fZbOjNJFj0 https://t.co/juPrJxfC00,not_humanitarian,puppies from puerto rico for adoption cape,0
hurricane_maria,921406546482999297,So sweet to see Paris helping at Puerto Rico https://t.co/nSrqa7PirJ,rescue_volunteering_or_donation_effort,sweet see paris helping puerto rico,2
hurricane_maria,923829538064338944,"Puerto Rico contract worthy of scrutiny, contractors worthy of shame https://t.co/QZppCi5X08 https://t.co/VGPxgLra7h",not_humanitarian,puerto rico contract worthy scrutiny contractors worthy shame,0
hurricane_irma,909818930432282624,"Hurricane Maria rapidly intensifies, aims for a rare direct hit on Puerto Rico https://t.co/D6rEUmJ5pZ #SocialMedia https://t.co/C20Tnij4OL",other_relevant_information,hurricane maria rapidly intensifies aims for rare direct hit puerto rico socialmedia,1
hurricane_maria,915287627569487874,RT @thehill: Trump excludes San Juan's mayor from praise for Puerto Rico leaders https://t.co/4QcpgYJIkc https://t.co/cMqqIqqbl6,not_humanitarian,thehill trump excludes san juan mayor from praise for puerto rico leaders,0
hurricane_harvey,907398192567930882,A tornado hit my moms house #IrmaFlorida https://t.co/rzKDzpa46p,infrastructure_and_utility_damage,tornado hit moms house irmaflorida,3
hurricane_maria,928609225651249152,Amarillo VA employees return home from deployment in Puerto Rico. https://t.co/eZ8PpCGl2u https://t.co/Dp2rsyLCzy,not_humanitarian,armadillo employees return home from deployment puerto rico,0
hurricane_maria,910549146360311808,"https://t.co/XVQmbLqPVA Maria Hits San Juan, Island Is 100 Percent Without Electricity https://t.co/7IJ76GRLHq",infrastructure_and_utility_damage,maria hits san juan island percent without electricity,3
hurricane_irma,909895682131156993,RT @wis10: SC National Guard members return after helping Irma victims in FL https://t.co/Iwdt2KRGmp https://t.co/95RAzQSG68,rescue_volunteering_or_donation_effort,wis national guard members return after helping irma victims,2
hurricane_harvey,905848145824899073,"“We should be naming hurricanes after Exxon and Chevron, not Harvey and Irma.” https://t.co/HMwiO0qSWM https://t.co/f5BCYxt0pG",other_relevant_information,should naming hurricanes after exon and chevron not harvey and irma,1
iraq_iran_earthquake,930101240339542016,RT @CBCNews: Dozens killed after 7.2 earthquake rocks Iran-Iraq border https://t.co/dClN9vTUZk https://t.co/u6vfSFYjVx,affected_individuals,abcnews dozens killed after earthquake rocks iranian border,4
iraq_iran_earthquake,930057284599853057,RT @TWOFORTYEIGHTAM: What Earthquake? https://t.co/tXRK5fRocO https://t.co/hMYWCvHzqK,not_humanitarian,twofortyeightam what earthquake,0
hurricane_harvey,904461654452252673,"Locally, some steady rain yesterday as a result of Harvey's remnants, but nothing too crazy #njwx https://t.co/MjgY52Z5rK",other_relevant_information,locally some steady rain yesterday result harvey remnants but nothing too crazy news,1
mexico_earthquake,910545562944118784,Mexico City Volunteers Venture Out in Force to Aid Quake Victims https://t.co/0zGRChFn6E #SocialMedia https://t.co/SI61HNh0RU,rescue_volunteering_or_donation_effort,mexico city volunteers venture out force aid quake victims socialmedia,2
mexico_earthquake,910635961134014464,Mexico Quake: Moment Buildings Collapse Caught On Camera https://t.co/3mSJvXkNzE https://t.co/iATjy5ZJzx,infrastructure_and_utility_damage,mexico quake moment buildings collapse caught camera,3
srilanka_floods,870138088156086272,Mizoram and Manipur affected by cycloneÂ Mora https://t.co/YYpA283N0Q https://t.co/q4aBEs5My2,other_relevant_information,mizoram and jaipur affected cyclone mora,1
